accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0000064040-23-000110,2023-04-27,2023-04-27,2023-04-27T07:16:04.000Z,34,8-K,001-01023,23851850,"2.02,7.01,9.01",960504,1,1,spgi-20230427.htm,8-K
0001104659-23-038380,2023-03-29,,2023-03-29T16:59:14.000Z,34,DEFA14A,001-01023,23775966,,1253276,0,0,tm231918d4_defa14a.htm,DEFA14A
0001104659-23-035863,2023-03-23,2022-12-31,2023-03-23T08:44:14.000Z,34,ARS,001-01023,23754583,,1061876,0,0,tm231918d3_ars.pdf,ARS
0001104659-23-035844,2023-03-23,,2023-03-23T07:45:40.000Z,34,DEF 14A,001-01023,23754491,,40793182,1,1,tm231918-2_def14a.htm,DEF 14A
0000064040-23-000105,2023-03-03,2023-03-01,2023-03-03T18:40:18.000Z,,4,,,,10556,0,0,xslF345X03/wf-form4_167788679236307.xml,FORM 4
0000064040-23-000104,2023-03-03,2023-03-01,2023-03-03T18:37:01.000Z,,4,,,,9815,0,0,xslF345X03/wf-form4_167788657439418.xml,FORM 4
0000064040-23-000101,2023-03-03,2023-03-01,2023-03-03T18:32:12.000Z,,4,,,,9913,0,0,xslF345X03/wf-form4_167788631438763.xml,FORM 4
0000064040-23-000099,2023-03-03,2023-03-01,2023-03-03T18:29:15.000Z,,4,,,,11234,0,0,xslF345X03/wf-form4_167788614117503.xml,FORM 4
0000064040-23-000097,2023-03-03,2023-03-01,2023-03-03T18:23:19.000Z,,4,,,,11162,0,0,xslF345X03/wf-form4_167788577541657.xml,FORM 4
0000064040-23-000095,2023-03-03,2023-03-01,2023-03-03T18:21:19.000Z,,4,,,,9700,0,0,xslF345X03/wf-form4_167788565489482.xml,FORM 4
0000064040-23-000093,2023-03-03,2023-03-01,2023-03-03T18:16:15.000Z,,4,,,,9713,0,0,xslF345X03/wf-form4_167788533937655.xml,FORM 4
0000064040-23-000091,2023-03-03,2023-03-01,2023-03-03T18:12:28.000Z,,4,,,,9681,0,0,xslF345X03/wf-form4_167788512597743.xml,FORM 4
0000064040-23-000089,2023-03-03,2023-03-01,2023-03-03T18:10:42.000Z,,4,,,,9727,0,0,xslF345X03/wf-form4_167788501371521.xml,FORM 4
0000064040-23-000087,2023-03-03,2023-03-01,2023-03-03T18:08:45.000Z,,4,,,,9704,0,0,xslF345X03/wf-form4_167788490001585.xml,FORM 4
0000064040-23-000085,2023-03-03,2023-03-01,2023-03-03T18:06:47.000Z,,4,,,,9697,0,0,xslF345X03/wf-form4_167788478886296.xml,FORM 4
0000064040-23-000083,2023-03-03,2023-03-01,2023-03-03T18:03:30.000Z,,4,,,,11395,0,0,xslF345X03/wf-form4_167788458003089.xml,FORM 4
0000064040-23-000081,2023-03-03,2023-03-01,2023-03-03T18:01:03.000Z,,4,,,,9687,0,0,xslF345X03/wf-form4_167788443321847.xml,FORM 4
0000950103-23-003633,2023-03-02,2023-02-28,2023-03-02T20:47:30.000Z,,4,,,,10101,0,0,xslF345X03/dp190160_4-luquette.xml,FORM 4
0000950103-23-003632,2023-03-02,2023-02-28,2023-03-02T20:46:00.000Z,,4,,,,11549,0,0,xslF345X03/dp190161_4-saha.xml,FORM 4
0000950103-23-003631,2023-03-02,2023-02-28,2023-03-02T20:44:09.000Z,,4,,,,10109,0,0,xslF345X03/dp190162_4-kemps.xml,FORM 4
0000950103-23-003630,2023-03-02,2023-02-28,2023-03-02T20:43:29.000Z,,4,,,,10139,0,0,xslF345X03/dp190163_4-kocherlakota.xml,FORM 4
0000950103-23-003629,2023-03-02,2023-02-28,2023-03-02T20:39:51.000Z,,4,,,,11610,0,0,xslF345X03/dp190164_4-draper.xml,FORM 4
