accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001127602-19-031862,2019-11-05,2019-11-01,2019-11-05T15:25:38.000Z,,4,,,,6620,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-031841,2019-11-05,2019-11-01,2019-11-05T14:01:53.000Z,,4,,,,8151,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-031839,2019-11-05,2019-11-01,2019-11-05T13:42:07.000Z,,4,,,,11389,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-031838,2019-11-05,2019-11-01,2019-11-05T13:39:28.000Z,,4,,,,6572,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-031836,2019-11-05,2019-11-01,2019-11-05T13:19:40.000Z,,4,,,,12165,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-031752,2019-11-04,2019-11-01,2019-11-04T19:52:50.000Z,,4,,,,6162,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-031751,2019-11-04,2019-11-01,2019-11-04T19:51:16.000Z,,4,,,,6261,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-031245,2019-10-30,2019-09-30,2019-10-30T14:20:49.000Z,,5,,,,11768,0,0,xslF345X03/form5.xml,PRIMARY DOCUMENT
0001127602-19-031203,2019-10-29,2019-09-30,2019-10-29T14:24:33.000Z,,5,,,,7394,0,0,xslF345X03/form5.xml,PRIMARY DOCUMENT
0001127602-19-031202,2019-10-29,2019-09-30,2019-10-29T14:00:15.000Z,,5,,,,10096,0,0,xslF345X03/form5.xml,PRIMARY DOCUMENT
0001127602-19-031182,2019-10-28,2019-09-30,2019-10-28T18:44:15.000Z,,5,,,,7080,0,0,xslF345X03/form5.xml,PRIMARY DOCUMENT
0001127602-19-031042,2019-10-25,2019-10-24,2019-10-25T15:15:41.000Z,,4,,,,6139,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-031037,2019-10-25,2019-10-24,2019-10-25T15:07:57.000Z,,4,,,,5918,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000182,2019-10-25,2019-10-25,2019-10-25T08:32:43.000Z,34,8-K,001-09318,191167579,"2.02,9.01",5656632,1,1,form8kq4fy19.htm,FORM 8-K
0001127602-19-030921,2019-10-22,2019-10-20,2019-10-22T15:31:42.000Z,,4,,,,6164,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-030920,2019-10-22,2019-10-20,2019-10-22T15:28:40.000Z,,4,,,,6261,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-030919,2019-10-22,2019-10-20,2019-10-22T15:24:03.000Z,,4,,,,6161,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-030918,2019-10-22,2019-10-20,2019-10-22T15:19:12.000Z,,4,,,,5917,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001225208-19-013489,2019-10-17,2019-10-15,2019-10-17T15:12:23.000Z,34,4,001-12719,191155016,,11424,0,0,xslF345X03/doc4.xml,
0000038777-19-000179,2019-10-08,,2019-10-08T15:16:00.000Z,,SC 13G,,,,206074,0,0,ches19in.htm,
0001127602-19-029601,2019-10-02,2019-10-01,2019-10-02T13:32:07.000Z,,4,,,,6163,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-029599,2019-10-02,2019-10-01,2019-10-02T13:26:25.000Z,,4,,,,5920,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-029597,2019-10-02,2019-10-01,2019-10-02T13:19:31.000Z,,4,,,,6164,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-029596,2019-10-02,2019-10-01,2019-10-02T13:12:15.000Z,,4,,,,6263,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000178,2019-09-30,2019-07-31,2019-09-30T14:01:50.000Z,34,11-K,001-09318,191125486,,95802,0,0,form11kesip07312019.htm,FORM 11-K
0001127602-19-028241,2019-09-12,2019-09-11,2019-09-12T15:34:21.000Z,,4,,,,6160,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-028239,2019-09-12,2019-09-11,2019-09-12T15:28:48.000Z,,4,,,,6259,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-027817,2019-09-04,2019-08-30,2019-09-04T12:47:54.000Z,,4,,,,8385,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-027813,2019-09-04,2019-08-30,2019-09-04T11:50:39.000Z,,4,,,,9983,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-027795,2019-09-03,2019-08-30,2019-09-03T18:29:30.000Z,,4,,,,5331,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-027785,2019-09-03,2019-08-30,2019-09-03T17:36:11.000Z,,4,,,,8361,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000158,2019-08-14,2019-06-30,2019-08-14T12:10:41.000Z,34,13F-HR,028-00734,191024486,,2141977,0,0,xslForm13F_X02/primary_doc.xml,
0001127602-19-025455,2019-07-30,2019-07-29,2019-07-30T17:52:14.000Z,,4,,,,6139,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-025454,2019-07-30,2019-07-29,2019-07-30T17:41:53.000Z,,4,,,,9842,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000156,2019-07-30,2019-06-30,2019-07-30T08:36:22.000Z,34,10-Q,001-09318,19983279,,14158260,1,1,form10q63019.htm,FORM 10-Q
0000038777-19-000155,2019-07-30,2019-07-30,2019-07-30T08:31:58.000Z,34,8-K,001-09318,19983269,"2.02,9.01",5668549,0,0,form8kq3fy19.htm,FORM 8-K
0001225208-19-010297,2019-07-17,2019-07-15,2019-07-17T14:53:17.000Z,34,4,001-12719,19958855,,11421,0,0,xslF345X03/doc4.xml,
0001127602-19-023297,2019-07-01,2019-07-01,2019-07-01T19:02:39.000Z,,4,,,,6162,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-023296,2019-07-01,2019-07-01,2019-07-01T19:01:23.000Z,,4,,,,5918,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-023295,2019-07-01,2019-07-01,2019-07-01T18:58:09.000Z,,4,,,,6262,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-023294,2019-07-01,2019-07-01,2019-07-01T18:56:30.000Z,,4,,,,6163,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000147,2019-06-13,,2019-06-13T14:22:48.000Z,,SC 13D/A,,,,165994,0,0,good19a11.htm,
0001127602-19-021494,2019-06-12,2019-06-11,2019-06-12T18:13:26.000Z,,4,,,,6160,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-021491,2019-06-12,2019-06-11,2019-06-12T18:10:30.000Z,,4,,,,5917,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-021482,2019-06-12,2019-06-11,2019-06-12T17:58:15.000Z,,4,,,,6161,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-021480,2019-06-12,2019-06-11,2019-06-12T17:53:24.000Z,,4,,,,6259,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000146,2019-06-12,2019-06-11,2019-06-12T09:53:52.000Z,34,8-K,001-09318,19892560,5.02,20847,0,0,form8-k61219.htm,FORM 8-K
0000038777-19-000144,2019-06-06,2018-12-31,2019-06-06T14:00:34.000Z,34,11-K,001-09318,19882128,,256443,0,0,form11-k401k123118.htm,FORM 11-K
0001127602-19-020816,2019-06-05,2019-06-03,2019-06-05T12:16:17.000Z,,4,,,,8988,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001225208-19-008683,2019-05-31,2019-05-29,2019-05-31T16:58:08.000Z,34,4,001-12719,19871200,,13748,0,0,xslF345X03/doc4.xml,
0000038777-19-000139,2019-05-15,2019-03-31,2019-05-15T12:43:24.000Z,34,13F-HR/A,028-00734,19826614,,2084395,0,0,xslForm13F_X02/primary_doc.xml,
0000038777-19-000121,2019-05-14,2019-03-31,2019-05-14T12:06:00.000Z,34,13F-HR,028-00734,19821444,,2084128,0,0,xslForm13F_X02/primary_doc.xml,
0001127602-19-017488,2019-05-06,2019-05-06,2019-05-06T19:39:56.000Z,,3,,,,7478,0,0,xslF345X02/form3.xml,PRIMARY DOCUMENT
0001127602-19-016263,2019-04-26,2019-04-25,2019-04-26T14:28:39.000Z,,4,,,,6139,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-016256,2019-04-26,2019-04-25,2019-04-26T12:15:53.000Z,,4,,,,5913,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000119,2019-04-26,2019-03-31,2019-04-26T08:36:35.000Z,34,10-Q,001-09318,19769478,,12292086,1,0,form10q33119.htm,FORM 10-Q
0000038777-19-000118,2019-04-26,2019-04-26,2019-04-26T08:32:45.000Z,34,8-K,001-09318,19769464,"2.02,9.01",4935637,0,0,form8kq2fy19.htm,FORM 8-K
0000038777-19-000111,2019-04-09,,2019-04-09T15:46:25.000Z,,SC 13G,,,,193185,0,0,ones19in.htm,
0001127602-19-014535,2019-04-03,2019-04-02,2019-04-03T14:53:07.000Z,,4,,,,4418,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-014531,2019-04-03,2019-03-27,2019-04-03T14:49:36.000Z,,3,,,,7532,0,0,xslF345X02/form3.xml,PRIMARY DOCUMENT
0001127602-19-014507,2019-04-03,2019-04-01,2019-04-03T14:35:26.000Z,,4,,,,8365,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-014450,2019-04-03,2019-04-01,2019-04-03T13:41:59.000Z,,4,,,,8486,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-014443,2019-04-03,2019-04-01,2019-04-03T13:39:24.000Z,,4,,,,8387,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-014434,2019-04-03,2019-04-01,2019-04-03T13:34:35.000Z,,4,,,,8143,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000110,2019-04-03,2019-04-02,2019-04-03T12:20:49.000Z,34,8-K,001-09318,19728062,5.02,18017,0,0,form8-k40319.htm,FORM 8-K
0000038777-19-000107,2019-03-18,2019-03-12,2019-03-18T09:03:59.000Z,34,8-K,001-09318,19686988,"5.02,9.01",175425,0,0,form8-k31819.htm,FORM 8-K
0000038777-19-000103,2019-03-11,,2019-03-11T12:06:52.000Z,,SC 13G/A,,,,173383,0,0,mari19a5.htm,
0001127602-19-009553,2019-03-04,2019-03-01,2019-03-04T17:05:55.000Z,,4,,,,5139,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-005723,2019-02-13,2019-02-12,2019-02-13T17:34:36.000Z,,4,,,,8221,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-005716,2019-02-13,2019-02-12,2019-02-13T17:20:03.000Z,,4,,,,6302,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-005715,2019-02-13,2018-12-06,2019-02-13T17:17:48.000Z,,4,,,,8511,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-005714,2019-02-13,2019-02-11,2019-02-13T17:15:57.000Z,,4,,,,7408,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-005713,2019-02-13,2019-02-11,2019-02-13T17:13:58.000Z,,4,,,,8383,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-005712,2019-02-13,2019-02-11,2019-02-13T17:12:10.000Z,,4,,,,7751,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-005711,2019-02-13,2019-02-11,2019-02-13T17:10:22.000Z,,4,,,,8387,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000102,2019-02-13,2019-02-12,2019-02-13T14:38:35.000Z,34,8-K,001-09318,19596326,5.07,64779,0,0,form8-k21319.htm,FORM 8-K
0000038777-19-000085,2019-02-12,2018-12-31,2019-02-12T12:02:43.000Z,34,13F-HR,028-00734,19589137,,1829871,0,0,xslForm13F_X02/primary_doc.xml,
0000932471-19-005374,2019-02-11,,2019-02-11T14:30:33.000Z,34,SC 13G,005-14463,19584661,,34156,0,0,franklinresourcesinc.htm,
0000038777-19-000084,2019-02-08,,2019-02-08T13:07:24.000Z,,SC 13G/A,,,,173678,0,0,arat19a6.htm,
0001214659-19-000798,2019-02-05,,2019-02-05T09:30:26.000Z,34,PX14A6G,001-09318,19566497,,6009,0,0,j24191px14a6g.htm,
0001127602-19-003023,2019-01-30,2019-01-28,2019-01-30T15:09:56.000Z,,4,,,,6138,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000082,2019-01-30,2018-12-31,2019-01-30T08:35:29.000Z,34,10-Q,001-09318,19550448,,9413602,1,0,form10q12312018.htm,FORM 10-Q
0000038777-19-000081,2019-01-30,2019-01-30,2019-01-30T08:32:29.000Z,34,8-K,001-09318,19550444,"2.02,9.01",4667429,0,0,form8kq1fy19.htm,FORM 8-K
0001127602-19-002847,2019-01-29,2019-01-28,2019-01-29T12:06:01.000Z,,4,,,,5901,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-19-000073,2019-01-28,,2019-01-28T16:45:37.000Z,,SC 13G/A,,,,171968,0,0,john18a7.htm,
0000038777-19-000072,2019-01-28,,2019-01-28T16:41:29.000Z,,SC 13G/A,,,,214896,0,0,whea18a3.htm,
0000038777-19-000071,2019-01-28,,2019-01-28T16:35:54.000Z,,SC 13G/A,,,,174154,0,0,vtvt18a2.htm,
0000038777-19-000070,2019-01-28,,2019-01-28T16:34:36.000Z,,SC 13G,,,,189907,0,0,west18in.htm,
0000038777-19-000069,2019-01-28,,2019-01-28T16:24:12.000Z,,SC 13G/A,,,,175142,0,0,ther18a2.htm,
0000038777-19-000068,2019-01-28,,2019-01-28T16:20:17.000Z,,SC 13G/A,,,,192936,0,0,teva18a1.htm,
0000038777-19-000067,2019-01-28,,2019-01-28T16:16:16.000Z,,SC 13G/A,,,,180167,0,0,tata18a4.htm,
0000038777-19-000066,2019-01-28,,2019-01-28T16:11:42.000Z,,SC 13G/A,,,,200847,0,0,talo18a1.htm,
0000038777-19-000065,2019-01-28,,2019-01-28T16:07:31.000Z,,SC 13G/A,,,,173101,0,0,taho18a2.htm,
0000038777-19-000064,2019-01-28,,2019-01-28T16:03:29.000Z,,SC 13G/A,,,,197216,0,0,spor18a5.htm,
0000038777-19-000063,2019-01-28,,2019-01-28T15:59:49.000Z,,SC 13G/A,,,,175205,0,0,smar18a1.htm,
0000038777-19-000062,2019-01-28,,2019-01-28T15:55:08.000Z,,SC 13G,,,,192525,0,0,semp18in.htm,
0000038777-19-000061,2019-01-28,,2019-01-28T15:44:14.000Z,,SC 13G,,,,189733,0,0,ring18in.htm,
0000038777-19-000060,2019-01-28,,2019-01-28T15:40:35.000Z,,SC 13G/A,,,,189874,0,0,reva18a4.htm,
0000038777-19-000059,2019-01-28,,2019-01-28T15:37:04.000Z,,SC 13G/A,,,,197695,0,0,qiag18a5.htm,
0000038777-19-000058,2019-01-28,,2019-01-28T15:32:18.000Z,,SC 13G,,,,192001,0,0,ptct18in.htm,
0000038777-19-000057,2019-01-28,,2019-01-28T15:21:15.000Z,,SC 13G,,,,192087,0,0,plur18in.htm,
0000038777-19-000056,2019-01-28,,2019-01-28T15:16:17.000Z,,SC 13G/A,,,,196507,0,0,plat18a7.htm,
0000038777-19-000055,2019-01-28,,2019-01-28T15:10:33.000Z,,SC 13G/A,,,,197314,0,0,pfen18a5.htm,
0000038777-19-000054,2019-01-28,,2019-01-28T15:06:46.000Z,,SC 13G/A,,,,201837,0,0,perr18a1.htm,
0000038777-19-000053,2019-01-28,,2019-01-28T15:02:04.000Z,,SC 13G,,,,189757,0,0,odon18in.htm,
0000038777-19-000052,2019-01-28,,2019-01-28T14:56:59.000Z,,SC 13G/A,,,,192376,0,0,nevr18a2.htm,
0000038777-19-000051,2019-01-28,,2019-01-28T14:53:27.000Z,,SC 13G/A,,,,175096,0,0,neos18a4.htm,
0000038777-19-000050,2019-01-28,,2019-01-28T14:49:53.000Z,,SC 13G/A,,,,193186,0,0,navi18a9.htm,
0000038777-19-000049,2019-01-28,,2019-01-28T14:44:49.000Z,,SC 13G,,,,192476,0,0,mono18in.htm,
0000038777-19-000048,2019-01-28,,2019-01-28T13:43:39.000Z,,SC 13G/A,,,,194766,0,0,matt18a6.htm,
0000038777-19-000047,2019-01-28,,2019-01-28T13:38:53.000Z,,SC 13G,,,,208606,0,0,matte18in.htm,
0000038777-19-000046,2019-01-28,,2019-01-28T13:32:46.000Z,,SC 13G/A,,,,182045,0,0,make18a1.htm,
0000038777-19-000045,2019-01-28,,2019-01-28T13:24:47.000Z,,SC 13G,,,,189678,0,0,miho18in.htm,
0000038777-19-000044,2019-01-28,,2019-01-28T13:20:52.000Z,,SC 13G,,,,179646,0,0,luxo18in.htm,
0000038777-19-000043,2019-01-28,,2019-01-28T13:16:15.000Z,,SC 13G/A,,,,196712,0,0,livo18a3.htm,
0000038777-19-000042,2019-01-28,,2019-01-28T13:12:10.000Z,,SC 13G,,,,183091,0,0,libe18in.htm,
0000038777-19-000041,2019-01-28,,2019-01-28T13:00:30.000Z,,SC 13G/A,,,,194920,0,0,know18a6.htm,
0000038777-19-000040,2019-01-28,,2019-01-28T12:55:54.000Z,,SC 13G/A,,,,197626,0,0,keyw18a5.htm,
0000038777-19-000039,2019-01-28,,2019-01-28T12:51:17.000Z,,SC 13G/A,,,,175536,0,0,kary18a6.htm,
0000038777-19-000038,2019-01-28,,2019-01-28T12:41:25.000Z,,SC 13G/A,,,,190464,0,0,iova18a2.htm,
0000038777-19-000037,2019-01-28,,2019-01-28T12:37:50.000Z,,SC 13G,,,,183027,0,0,inte18in.htm,
0000038777-19-000036,2019-01-28,,2019-01-28T12:33:27.000Z,,SC 13G/A,,,,173152,0,0,immu18a1.htm,
0000038777-19-000035,2019-01-28,,2019-01-28T12:30:06.000Z,,SC 13G/A,,,,197048,0,0,imax18a3.htm,
0000038777-19-000034,2019-01-28,,2019-01-28T12:26:01.000Z,,SC 13G/A,,,,176141,0,0,helm18a1.htm,
0000038777-19-000033,2019-01-28,,2019-01-28T12:22:41.000Z,,SC 13G/A,,,,178456,0,0,gold18a2.htm,
0000038777-19-000032,2019-01-28,,2019-01-28T12:17:44.000Z,,SC 13G/A,,,,173284,0,0,glyc18a3.htm,
0000038777-19-000031,2019-01-28,,2019-01-28T12:13:55.000Z,,SC 13G/A,,,,174920,0,0,g1th18a1.htm,
0000038777-19-000030,2019-01-28,,2019-01-28T12:08:31.000Z,,SC 13G/A,,,,173876,0,0,eldo18a1.htm,
0000038777-19-000029,2019-01-28,,2019-01-28T12:02:26.000Z,,SC 13G/A,,,,174007,0,0,echo18a1.htm,
0000038777-19-000028,2019-01-25,,2019-01-25T16:17:24.000Z,,SC 13G,,,,189168,0,0,dyna18in.htm,
0000038777-19-000027,2019-01-25,,2019-01-25T16:13:47.000Z,,SC 13G/A,,,,177937,0,0,dulu18a1.htm,
0000038777-19-000026,2019-01-25,,2019-01-25T16:09:31.000Z,,SC 13G/A,,,,196889,0,0,dian18a3.htm,
0000038777-19-000025,2019-01-25,,2019-01-25T16:04:55.000Z,,SC 13G,,,,188297,0,0,derm18in.htm,
0000038777-19-000024,2019-01-25,,2019-01-25T15:59:28.000Z,,SC 13G/A,,,,177890,0,0,delm18a2.htm,
0000038777-19-000023,2019-01-25,,2019-01-25T15:55:51.000Z,,SC 13G,,,,210941,0,0,coty18in.htm,
0000038777-19-000022,2019-01-25,,2019-01-25T15:51:57.000Z,,SC 13G,,,,209253,0,0,comm18in.htm,
0000038777-19-000021,2019-01-25,,2019-01-25T15:30:48.000Z,,SC 13G,,,,189086,0,0,coll18in.htm,
0000038777-19-000020,2019-01-25,,2019-01-25T15:27:22.000Z,,SC 13G/A,,,,172683,0,0,clov18a1.htm,
0000038777-19-000019,2019-01-25,,2019-01-25T15:23:43.000Z,,SC 13G/A,,,,210325,0,0,chin18a12.htm,
0000038777-19-000018,2019-01-25,,2019-01-25T15:17:33.000Z,,SC 13G/A,,,,175441,0,0,boot18a1.htm,
0000038777-19-000017,2019-01-25,,2019-01-25T15:13:55.000Z,,SC 13G,,,,196614,0,0,baoz18in.htm,
0000038777-19-000016,2019-01-25,,2019-01-25T15:10:08.000Z,,SC 13G/A,,,,178508,0,0,astr18a4.htm,
0000038777-19-000015,2019-01-25,,2019-01-25T15:05:23.000Z,,SC 13G,,,,188398,0,0,asan18in.htm,
0000038777-19-000014,2019-01-25,,2019-01-25T14:57:20.000Z,,SC 13G,,,,219709,0,0,arda18in.htm,
0000038777-19-000013,2019-01-25,,2019-01-25T14:49:51.000Z,,SC 13G/A,,,,173199,0,0,arct18a3.htm,
0000038777-19-000012,2019-01-25,,2019-01-25T14:46:18.000Z,,SC 13G/A,,,,191560,0,0,arat18a5.htm,
0000038777-19-000011,2019-01-25,,2019-01-25T14:42:45.000Z,,SC 13G/A,,,,172618,0,0,aqui18a4.htm,
0000038777-19-000010,2019-01-25,,2019-01-25T14:39:13.000Z,,SC 13G/A,,,,177298,0,0,alum18a15.htm,
0000038777-19-000009,2019-01-25,,2019-01-25T14:35:50.000Z,,SC 13G/A,,,,196509,0,0,albe18a7.htm,
0000038777-19-000008,2019-01-25,,2019-01-25T14:31:51.000Z,,SC 13G/A,,,,190195,0,0,alam18a2.htm,
0000038777-19-000007,2019-01-25,,2019-01-25T14:24:46.000Z,,SC 13G,,,,192095,0,0,agro18in.htm,
0000038777-19-000006,2019-01-25,,2019-01-25T14:19:48.000Z,,SC 13G/A,,,,190946,0,0,aego18a3.htm,
0000038777-19-000005,2019-01-25,,2019-01-25T14:12:54.000Z,,SC 13G/A,,,,194739,0,0,acla18a4.htm,
0000038777-19-000004,2019-01-25,,2019-01-25T13:50:01.000Z,,SC 13G/A,,,,191079,0,0,uin18a4.htm,
0000038777-19-000003,2019-01-25,,2019-01-25T11:30:31.000Z,,SC 13D/A,,,,168236,0,0,good19a10.htm,
0000038777-19-000002,2019-01-09,,2019-01-09T11:16:19.000Z,,SC 13G/A,,,,227304,0,0,hero18a8.htm,
0000038777-19-000001,2019-01-09,,2019-01-09T11:02:20.000Z,,SC 13G/A,,,,221023,0,0,fate18a2.htm,
0001127602-19-001180,2019-01-04,2019-01-02,2019-01-04T14:27:38.000Z,,4,,,,5903,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-000585,2019-01-03,2019-01-02,2019-01-03T15:15:51.000Z,,4,,,,6158,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-000579,2019-01-03,2019-01-02,2019-01-03T15:06:18.000Z,,4,,,,6159,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-000575,2019-01-03,2019-01-02,2019-01-03T15:00:34.000Z,,4,,,,6260,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001206774-18-003549,2018-12-27,,2018-12-27T06:03:35.000Z,34,DEFA14A,001-09318,181253663,,75395,0,0,franklin3460961-defa14a.htm,DEFINITIVE ADDITIONAL PROXY SOLICITING MATERIALS
0001206774-18-003548,2018-12-27,2019-02-12,2018-12-27T06:02:55.000Z,34,DEF 14A,001-09318,181253661,,3628253,0,0,franklin3460961-def14a.htm,DEFINITIVE PROXY STATEMENT
0001127602-18-037141,2018-12-21,2018-12-20,2018-12-21T14:55:09.000Z,,4,,,,5309,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-036037,2018-12-12,2018-12-10,2018-12-12T13:40:05.000Z,,4,,,,6019,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-036036,2018-12-12,2018-12-06,2018-12-12T13:37:03.000Z,,4,,,,14108,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-036035,2018-12-12,2018-12-06,2018-12-12T13:32:18.000Z,,4,,,,12396,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-036034,2018-12-12,2018-12-10,2018-12-12T13:26:22.000Z,,4,,,,6157,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-035959,2018-12-11,2018-12-10,2018-12-11T19:58:58.000Z,,4,,,,5902,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-035799,2018-12-11,2018-12-10,2018-12-11T15:12:23.000Z,,4,,,,6257,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-035798,2018-12-11,2018-12-10,2018-12-11T15:07:40.000Z,,4,,,,6158,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001206774-18-003384,2018-12-11,2019-02-12,2018-12-11T06:02:13.000Z,34,PRE 14A,001-09318,181227738,,3521102,0,0,franklin3460961-pre14a.htm,PRELIMINARY PROXY STATEMENT
0000038777-18-000251,2018-12-07,,2018-12-07T15:07:37.000Z,,SC 13D/A,,,,245225,0,0,biop18a5_final.htm,
0001127602-18-035022,2018-12-03,2018-12-03,2018-12-03T18:50:17.000Z,,4,,,,5125,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-035012,2018-12-03,2018-11-30,2018-12-03T17:21:20.000Z,,4,,,,5349,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-035011,2018-12-03,2018-11-30,2018-12-03T17:18:07.000Z,,4,,,,4476,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-035007,2018-12-03,2018-11-02,2018-12-03T17:12:54.000Z,,4/A,,,,5197,0,0,xslF345X03/form4a.xml,PRIMARY DOCUMENT
0001127602-18-034579,2018-11-28,2018-11-02,2018-11-28T13:36:00.000Z,,4/A,,,,5123,0,0,xslF345X03/form4a.xml,PRIMARY DOCUMENT
0001127602-18-034515,2018-11-27,2018-11-23,2018-11-27T17:52:12.000Z,,4,,,,11996,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-034201,2018-11-21,2018-11-20,2018-11-21T17:07:29.000Z,,4,,,,6105,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-18-000234,2018-11-13,2018-09-30,2018-11-13T12:07:17.000Z,34,13F-HR,028-00734,181176528,,1889441,0,0,xslForm13F_X02/primary_doc.xml,
0000038777-18-000233,2018-11-09,2018-09-30,2018-11-09T12:53:07.000Z,34,10-K,001-09318,181172156,,13794973,1,0,form10k93018.htm,FORM 10-K
0001127602-18-032581,2018-11-08,2018-11-08,2018-11-08T19:11:21.000Z,,4,,,,6157,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-032577,2018-11-08,2018-11-08,2018-11-08T19:04:01.000Z,,4,,,,5914,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-032318,2018-11-06,2018-11-02,2018-11-06T19:28:58.000Z,,4,,,,7498,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-032281,2018-11-06,2018-11-02,2018-11-06T16:31:57.000Z,,4,,,,11399,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-18-032218,2018-11-06,2018-11-02,2018-11-06T15:18:02.000Z,,4,,,,7609,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
