accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0000093751-17-000116,2017-02-09,,2017-02-09T16:08:52.000Z,34,SC 13G,005-37875,17587645,,8821,0,0,COMERICA.txt,COMERICA INCORPORATED
0000028412-17-000045,2017-02-02,2017-01-31,2017-02-02T16:21:05.000Z,,4,,,,27686,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000044,2017-02-02,2017-01-31,2017-02-02T16:19:17.000Z,,4,,,,15916,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000043,2017-02-02,2017-01-31,2017-02-02T16:17:27.000Z,,4,,,,18087,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000042,2017-02-02,2017-01-31,2017-02-02T16:15:59.000Z,,4,,,,28680,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000041,2017-02-01,2017-01-30,2017-02-01T16:22:21.000Z,,4,,,,30941,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000040,2017-02-01,2017-01-30,2017-02-01T16:20:04.000Z,,4,,,,21282,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000039,2017-01-31,2017-01-27,2017-01-31T16:14:22.000Z,,4,,,,36319,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000038,2017-01-30,2017-01-24,2017-01-30T16:22:57.000Z,34,8-K,001-10706,17557749,"5.02,9.01",79892,0,0,january24form8-k.htm,8-K
0000028412-17-000036,2017-01-26,2017-01-25,2017-01-26T18:06:59.000Z,,4,,,,25550,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000035,2017-01-26,2017-01-24,2017-01-26T17:57:32.000Z,,4,,,,17041,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000034,2017-01-26,2017-01-24,2017-01-26T17:56:30.000Z,,4,,,,15733,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000033,2017-01-26,2017-01-24,2017-01-26T17:54:56.000Z,,4,,,,17826,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000032,2017-01-26,2017-01-24,2017-01-26T17:53:36.000Z,,4,,,,19868,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000031,2017-01-26,2017-01-24,2017-01-26T17:51:53.000Z,,4,,,,21233,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000030,2017-01-26,2017-01-24,2017-01-26T17:50:15.000Z,,4,,,,15727,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000029,2017-01-26,2017-01-24,2017-01-26T17:49:10.000Z,,4,,,,18409,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000028,2017-01-26,2017-01-24,2017-01-26T17:47:59.000Z,,4,,,,18392,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000027,2017-01-26,2017-01-24,2017-01-26T17:46:48.000Z,,4,,,,18443,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000026,2017-01-26,2017-01-24,2017-01-26T17:44:43.000Z,,4,,,,27357,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000025,2017-01-26,2017-01-24,2017-01-26T17:43:29.000Z,,4,,,,18406,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000024,2017-01-26,2017-01-24,2017-01-26T17:42:03.000Z,,4,,,,8595,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000023,2017-01-26,2017-01-24,2017-01-26T17:40:21.000Z,,4,,,,21276,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000022,2017-01-24,2017-01-21,2017-01-24T17:42:18.000Z,,4/A,,,,6870,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000021,2017-01-24,2017-01-20,2017-01-24T17:40:55.000Z,,4/A,,,,6814,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000020,2017-01-24,2017-01-21,2017-01-24T17:39:01.000Z,,4/A,,,,6693,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000019,2017-01-24,2017-01-21,2017-01-24T16:41:15.000Z,,4,,,,14886,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000018,2017-01-24,2017-01-21,2017-01-24T16:33:52.000Z,,4,,,,11903,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000017,2017-01-24,2017-01-21,2017-01-24T16:32:01.000Z,,4,,,,13995,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000016,2017-01-24,2017-01-21,2017-01-24T16:30:03.000Z,,4,,,,17772,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000015,2017-01-24,2017-01-21,2017-01-24T16:27:49.000Z,,4,,,,17402,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000014,2017-01-24,2017-01-20,2017-01-24T16:22:55.000Z,,4,,,,30463,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000013,2017-01-24,2017-01-21,2017-01-24T16:20:02.000Z,,4,,,,16254,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000012,2017-01-24,2017-01-21,2017-01-24T16:18:38.000Z,,4,,,,14560,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000011,2017-01-24,2017-01-21,2017-01-24T16:16:49.000Z,,4,,,,14611,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000010,2017-01-24,2017-01-20,2017-01-24T16:15:18.000Z,,4,,,,14388,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000009,2017-01-24,2017-01-21,2017-01-24T16:12:10.000Z,,4,,,,14575,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000008,2017-01-24,2017-01-21,2017-01-24T16:10:18.000Z,,4,,,,17440,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000353480-17-000294,2017-01-23,,2017-01-23T14:18:03.000Z,34,SC 13G/A,005-37875,17540687,,13580,0,0,comerica.inc.txt,
0000028412-17-000007,2017-01-17,2017-01-17,2017-01-17T06:32:20.000Z,34,8-K,001-10706,17529126,"2.02,7.01,9.01",5643878,0,0,cma-20161231form8xk.htm,8-K
0000028412-17-000005,2017-01-10,2017-01-06,2017-01-10T16:19:02.000Z,,4,,,,4917,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000004,2017-01-10,2017-01-06,2017-01-10T16:16:58.000Z,,4,,,,5661,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000003,2017-01-10,2017-01-06,2017-01-10T16:14:41.000Z,,4,,,,4968,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-17-000002,2017-01-05,2017-01-03,2017-01-05T16:15:53.000Z,,4,,,,16187,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000337,2016-12-05,2016-12-05,2016-12-05T16:17:05.000Z,34,8-K,001-10706,162033991,"7.01,9.01",3780655,0,0,a2016goldmansachs8-k.htm,8-K
0000028412-16-000334,2016-11-30,2016-11-29,2016-11-30T18:01:04.000Z,,4,,,,16276,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000332,2016-11-30,2016-11-29,2016-11-30T16:25:51.000Z,,4,,,,18172,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000330,2016-11-28,2016-11-23,2016-11-28T16:29:06.000Z,,4,,,,17045,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000328,2016-11-28,2016-11-23,2016-11-28T16:25:33.000Z,,4,,,,13193,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000326,2016-11-25,2016-11-23,2016-11-25T16:07:02.000Z,,4,,,,16026,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000324,2016-11-25,2016-11-22,2016-11-25T15:56:18.000Z,,4,,,,17477,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000322,2016-11-25,2016-11-22,2016-11-25T15:51:59.000Z,,4,,,,19570,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000320,2016-11-22,2016-11-18,2016-11-22T16:30:22.000Z,,4,,,,22975,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000318,2016-11-22,2016-11-18,2016-11-22T16:25:55.000Z,,4,,,,19862,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000316,2016-11-22,2016-11-18,2016-11-22T16:22:27.000Z,,4,,,,20093,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000314,2016-11-22,2016-11-18,2016-11-22T16:19:01.000Z,,4,,,,32064,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000312,2016-11-21,2016-11-18,2016-11-21T17:37:41.000Z,,4,,,,19971,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000309,2016-11-18,2016-11-17,2016-11-18T17:59:14.000Z,,4,,,,18454,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000307,2016-11-18,2016-11-17,2016-11-18T17:46:06.000Z,,4,,,,21285,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000305,2016-11-18,2016-11-17,2016-11-18T17:36:34.000Z,,4,,,,25105,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000303,2016-11-10,2016-11-08,2016-11-10T16:15:24.000Z,,3,,,,6729,0,0,xslF345X02/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000297,2016-11-08,2016-11-08,2016-11-08T16:31:19.000Z,34,8-K,001-10706,161981629,"5.02,9.01",56262,0,0,a110816form8-k.htm,8-K
0000028412-16-000295,2016-11-04,2016-11-02,2016-11-04T16:20:25.000Z,,4/A,,,,5178,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000294,2016-11-03,2016-11-02,2016-11-03T16:20:58.000Z,,4,,,,13279,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000292,2016-11-01,2016-10-31,2016-11-01T19:12:02.000Z,,4,,,,17115,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000290,2016-11-01,2016-09-30,2016-10-31T17:46:28.000Z,34,10-Q,001-10706,161962698,,25490430,1,0,cma-2016q310q.htm,10-Q
0000028412-16-000286,2016-10-25,2016-10-21,2016-10-25T16:16:26.000Z,,4,,,,13232,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000283,2016-10-24,2016-10-20,2016-10-24T17:44:41.000Z,,4,,,,22297,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000281,2016-10-20,2016-10-20,2016-10-20T16:45:51.000Z,34,8-K,001-10706,161944725,"7.01,9.01",241746,0,0,october2016midyeardfast8-k.htm,8-K
0000028412-16-000278,2016-10-18,2016-10-13,2016-10-18T06:48:46.000Z,34,8-K,001-10706,161939811,"2.02,5.02,7.01,9.01",5854295,0,0,cma-20160930form8xk.htm,8-K
0000028412-16-000276,2016-10-07,2016-10-05,2016-10-07T16:47:08.000Z,,4,,,,4917,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000274,2016-10-07,2016-10-05,2016-10-07T16:44:47.000Z,,4,,,,5661,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000272,2016-10-07,2016-10-05,2016-10-07T16:40:17.000Z,,4,,,,4968,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000270,2016-10-05,2016-09-27,2016-10-05T16:41:22.000Z,,3,,,,6763,0,0,xslF345X02/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000268,2016-09-28,2016-09-27,2016-09-28T06:49:35.000Z,34,8-K,001-10706,161905679,"5.02,9.01",54541,0,0,a092816form8-k.htm,8-K
0000028412-16-000266,2016-09-12,2016-09-12,2016-09-12T16:22:57.000Z,34,8-K,001-10706,161881182,"7.01,9.01",4784465,0,0,a2016barclaysform8-k.htm,8-K
0000028412-16-000264,2016-08-29,2016-08-25,2016-08-29T16:24:34.000Z,,4,,,,15377,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000263,2016-08-02,2016-07-31,2016-08-02T17:09:19.000Z,,4,,,,18856,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000262,2016-08-01,2016-06-30,2016-08-01T16:29:42.000Z,34,10-Q,001-10706,161797597,,25094515,1,0,cma-2016q210q.htm,10-Q
0000028412-16-000259,2016-07-28,2016-07-26,2016-07-28T16:42:04.000Z,,4,,,,9227,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000258,2016-07-28,2016-07-26,2016-07-28T16:40:18.000Z,,4,,,,9753,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000257,2016-07-28,2016-07-26,2016-07-28T16:39:07.000Z,,4,,,,7111,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000256,2016-07-28,2016-07-26,2016-07-28T16:37:39.000Z,,4,,,,7709,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000255,2016-07-28,2016-07-26,2016-07-28T16:36:22.000Z,,4,,,,5240,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000254,2016-07-28,2016-07-26,2016-07-28T16:34:59.000Z,,4,,,,5984,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000253,2016-07-28,2016-07-26,2016-07-28T16:33:26.000Z,,4,,,,9022,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000252,2016-07-28,2016-07-26,2016-07-28T16:30:52.000Z,,4,,,,5291,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000251,2016-07-28,2016-04-29,2016-07-28T16:30:29.000Z,34,8-K/A,001-10706,161790517,5.02,23962,0,0,april2920168-ka.htm,8-K/A
0000028412-16-000250,2016-07-28,2016-07-26,2016-07-28T16:29:15.000Z,,4,,,,16138,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000248,2016-07-27,2016-07-21,2016-07-27T16:19:13.000Z,34,8-K,001-10706,161786927,"1.01,5.02,9.01",113459,0,0,bilstrom8k.htm,8-K
0000028412-16-000246,2016-07-19,2016-07-19,2016-07-19T06:45:47.000Z,34,8-K,001-10706,161772425,"2.02,2.05,7.01,9.01",7047368,0,0,cma-20160630form8k.htm,8-K
0000028412-16-000244,2016-07-08,2016-07-06,2016-07-08T11:38:39.000Z,,4,,,,4915,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000243,2016-07-08,2016-07-06,2016-07-08T11:36:42.000Z,,4,,,,5659,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000242,2016-07-08,2016-07-06,2016-07-08T11:35:08.000Z,,4,,,,4966,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000240,2016-06-29,2016-06-29,2016-06-29T17:11:12.000Z,34,8-K,001-10706,161739615,"7.01,9.01",74692,0,0,a2016-2017ccar8xk.htm,8-K
0000028412-16-000238,2016-06-23,2015-12-31,2016-06-23T17:14:48.000Z,34,11-K,001-10706,161729268,,229691,0,0,a2015cmapreferredsavingsplan.htm,11-K
0000028412-16-000237,2016-06-23,2016-06-23,2016-06-23T17:09:29.000Z,34,8-K,001-10706,161729236,"7.01,9.01",240102,0,0,june20168-k.htm,8-K
0000028412-16-000233,2016-06-07,2016-04-06,2016-06-07T16:30:02.000Z,,4/A,,,,8917,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000232,2016-06-07,2016-04-06,2016-06-07T16:27:51.000Z,,4/A,,,,8926,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000231,2016-06-07,2016-04-06,2016-06-07T16:25:31.000Z,,4/A,,,,8946,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000230,2016-05-31,2016-05-31,2016-05-31T09:17:30.000Z,34,8-K,001-10706,161684059,"7.01,9.01",4364537,1,0,deutschebank20168-k.htm,8-K
0000028412-16-000228,2016-05-26,2016-05-18,2016-05-26T16:05:48.000Z,,3,,,,19588,0,0,xslF345X02/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000227,2016-05-09,2016-05-05,2016-05-09T17:47:16.000Z,,4,,,,23413,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000226,2016-05-03,2016-04-29,2016-05-03T17:04:19.000Z,34,8-K,001-10706,161616311,"5.02,7.01,9.01",59641,1,0,a05032016form8-k.htm,8-K
0000028412-16-000223,2016-05-02,2016-04-26,2016-05-02T16:45:57.000Z,34,8-K,001-10706,161612212,"5.02,5.07,9.01",110289,0,0,a2016annualmeetingresults8.htm,8-K
0000028412-16-000221,2016-04-29,2016-03-31,2016-04-29T16:41:56.000Z,34,10-Q,001-10706,161607417,,19860692,1,0,cma-2016q110q.htm,10-Q
0000028412-16-000218,2016-04-26,2016-04-26,2016-04-26T06:55:50.000Z,34,8-K,001-10706,161590383,"7.01,9.01",2705954,1,0,a2016annualmeetingpresenta.htm,8-K
0000028412-16-000216,2016-04-19,2016-04-19,2016-04-19T06:47:44.000Z,34,8-K,001-10706,161577958,"2.02,7.01,9.01",5169505,1,0,cma20160331form8k.htm,8-K
0000028412-16-000214,2016-04-12,2016-04-08,2016-04-12T18:10:32.000Z,,4,,,,11778,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000213,2016-04-12,2016-04-08,2016-04-12T18:05:19.000Z,,4,,,,10805,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000212,2016-04-12,2016-04-08,2016-04-12T18:03:25.000Z,,4,,,,9912,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000211,2016-04-08,2016-04-06,2016-04-08T17:13:42.000Z,,4,,,,4917,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000210,2016-04-08,2016-04-06,2016-04-08T17:12:37.000Z,,4,,,,5660,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000209,2016-04-08,2016-04-06,2016-04-08T17:10:59.000Z,,4,,,,4967,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001193125-16-505837,2016-03-16,2016-04-26,2016-03-16T06:46:12.000Z,34,DEF 14A,001-10706,161508523,,3447532,0,0,d126637ddef14a.htm,DEF 14A
0001193125-16-505338,2016-03-15,,2016-03-15T17:07:05.000Z,34,DEFA14A,001-10706,161507708,,422941,0,0,d104093ddefa14a.htm,DEFA14A
0000028412-16-000208,2016-03-07,2016-03-03,2016-03-07T18:22:36.000Z,,4,,,,13188,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000207,2016-03-07,2016-03-03,2016-03-07T18:21:11.000Z,,4,,,,17499,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000206,2016-03-07,2016-03-03,2016-03-07T18:19:41.000Z,,4,,,,14559,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000205,2016-03-07,2016-03-03,2016-03-07T18:18:11.000Z,,4,,,,17376,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000204,2016-03-07,2016-03-03,2016-03-07T18:16:31.000Z,,4,,,,18802,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000203,2016-03-07,2016-03-03,2016-03-07T18:11:42.000Z,,4,,,,14652,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000202,2016-03-07,2016-03-03,2016-03-07T18:09:52.000Z,,4,,,,15375,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000201,2016-03-07,2016-03-03,2016-03-07T18:08:11.000Z,,4,,,,18775,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000200,2016-03-07,2016-03-03,2016-03-07T18:06:47.000Z,,4,,,,15916,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000199,2016-03-07,2016-03-03,2016-03-07T18:03:24.000Z,,4,,,,18701,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000198,2016-03-07,2016-03-03,2016-03-07T18:01:38.000Z,,4,,,,18818,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000197,2016-03-04,2016-03-02,2016-03-04T17:04:38.000Z,,4,,,,14554,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000196,2016-02-26,2015-12-31,2016-02-26T16:37:09.000Z,34,10-K,001-10706,161462510,,35581751,1,0,cma-2015form10k.htm,10-K
0000028412-16-000194,2016-02-25,2016-02-23,2016-02-25T17:15:44.000Z,,4,,,,19497,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000193,2016-02-25,2016-02-23,2016-02-25T17:13:27.000Z,,4,,,,14298,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000192,2016-02-25,2016-02-23,2016-02-25T17:11:25.000Z,,4,,,,16484,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000191,2016-02-25,2016-02-23,2016-02-25T17:09:54.000Z,,4,,,,19883,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000190,2016-02-25,2016-02-23,2016-02-25T17:07:56.000Z,,4,,,,18608,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000189,2016-02-25,2016-02-23,2016-02-25T17:05:49.000Z,,4,,,,15669,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000188,2016-02-25,2016-02-23,2016-02-25T17:03:36.000Z,,4,,,,18486,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000187,2016-02-25,2016-02-23,2016-02-25T17:01:43.000Z,,4,,,,17024,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000186,2016-02-25,2016-02-23,2016-02-25T16:59:56.000Z,,4,,,,23542,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000185,2016-02-25,2016-02-23,2016-02-25T16:57:57.000Z,,4,,,,19912,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000184,2016-02-25,2016-02-23,2016-02-25T16:55:44.000Z,,4,,,,19928,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000093751-16-000473,2016-02-22,,2016-02-22T14:30:45.000Z,34,SC 13G/A,005-37875,161444635,,8945,0,0,cma.txt,COMERICA INCORPORATED
0000028412-16-000182,2016-02-16,2016-02-16,2016-02-16T16:57:19.000Z,34,8-K,001-10706,161429831,"2.02,7.01,9.01",1566529,0,0,cma-20151231form8k.htm,8-K
0000764532-16-000016,2016-02-16,,2016-02-16T13:32:18.000Z,34,SC 13G,005-37875,161426042,,7867,0,0,comerica15mod.txt,13G COMERICA 2015
0000315066-16-005002,2016-02-12,,2016-02-12T09:06:46.000Z,34,SC 13G,005-37875,161414718,,9360,0,0,filing.txt,
0000932471-16-012395,2016-02-11,,2016-02-11T12:42:04.000Z,34,SC 13G/A,005-37875,161409984,,39816,0,0,comericainc.htm,
0000215457-16-005519,2016-02-10,,2016-02-10T10:16:14.000Z,34,SC 13G/A,005-37875,161402933,,13554,0,0,comerica.inc.2015.txt,
0000028412-16-000180,2016-02-08,2016-02-08,2016-02-08T16:45:15.000Z,34,8-K,001-10706,161396124,"7.01,9.01",2538256,0,0,a2016creditsuisse8-k.htm,8-K
0000914208-16-000562,2016-01-29,,2016-01-29T14:47:41.000Z,34,SC 13G/A,005-37875,161372858,,18690,0,0,SEC13G_Filing.htm,SEC SCHEDULE 13G
0000028412-16-000178,2016-01-28,2016-01-26,2016-01-28T17:53:37.000Z,,4,,,,16873,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000177,2016-01-28,2016-01-26,2016-01-28T17:52:19.000Z,,4,,,,16972,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000176,2016-01-28,2016-01-26,2016-01-28T17:51:09.000Z,,4,,,,17867,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000175,2016-01-28,2016-01-26,2016-01-28T17:50:02.000Z,,4,,,,17695,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000174,2016-01-28,2016-01-26,2016-01-28T17:48:33.000Z,,4,,,,21095,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000173,2016-01-28,2016-01-26,2016-01-28T17:47:25.000Z,,4,,,,19717,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000172,2016-01-28,2016-01-26,2016-01-28T17:46:05.000Z,,4,,,,18272,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000171,2016-01-28,2016-01-26,2016-01-28T17:44:54.000Z,,4,,,,19819,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000170,2016-01-28,2016-01-26,2016-01-28T17:43:39.000Z,,4,,,,15505,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000169,2016-01-28,2016-01-26,2016-01-28T17:41:44.000Z,,4,,,,18321,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000168,2016-01-28,2016-01-26,2016-01-28T17:40:10.000Z,,4,,,,16861,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000167,2016-01-28,2016-01-26,2016-01-28T17:38:31.000Z,,4,,,,21021,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000166,2016-01-28,2016-01-26,2016-01-28T17:36:50.000Z,,4,,,,10931,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000164,2016-01-28,2016-01-26,2016-01-28T17:32:22.000Z,,4,,,,17772,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000163,2016-01-28,2016-01-26,2016-01-28T17:30:52.000Z,,4,,,,21142,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000162,2016-01-27,2016-01-25,2016-01-27T18:09:51.000Z,,4,,,,14554,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000161,2016-01-27,2016-01-25,2016-01-27T18:07:36.000Z,,4,,,,14654,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000160,2016-01-27,2016-01-25,2016-01-27T18:06:24.000Z,,4,,,,19109,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000028412-16-000159,2016-01-27,2016-01-25,2016-01-27T18:05:10.000Z,,4,,,,18778,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
