accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001415889-24-013744,2024-05-20,2024-05-16,2024-05-20T16:16:52.000Z,,4,,,,7597,0,0,xslF345X05/form4-05202024_080536.xml,
0001957799-24-000120,2024-05-16,,2024-05-16T13:05:02.000Z,33,144,001-32525,24954380,,4625,0,0,xsl144X01/primary_doc.xml,
0000950123-24-005371,2024-05-15,2024-03-31,2024-05-15T11:14:17.000Z,34,13F-HR,028-00139,24948298,,5377636,0,0,xslForm13F_X02/primary_doc.xml,
0001193125-24-136030,2024-05-10,,2024-05-10T14:14:57.000Z,,SC 13G/A,,,,69994,0,0,d838097dsc13ga.htm,SC 13G/A
0000820027-24-000055,2024-05-06,2024-03-31,2024-05-06T14:59:50.000Z,34,10-Q,001-32525,24917105,,32776034,1,1,amp-20240331.htm,10-Q
0001415889-24-011626,2024-04-26,2024-04-24,2024-04-26T19:07:27.000Z,,4,,,,12337,0,0,xslF345X05/form4-04262024_110419.xml,
0001415889-24-011625,2024-04-26,2024-04-24,2024-04-26T19:06:49.000Z,,4,,,,12434,0,0,xslF345X05/form4-04262024_110441.xml,
0001415889-24-011624,2024-04-26,2024-04-24,2024-04-26T19:06:15.000Z,,4,,,,12497,0,0,xslF345X05/form4-04262024_110407.xml,
0001415889-24-011623,2024-04-26,2024-04-24,2024-04-26T19:05:46.000Z,,4,,,,12620,0,0,xslF345X05/form4-04262024_110434.xml,
0001415889-24-011622,2024-04-26,2024-04-24,2024-04-26T19:05:00.000Z,,4,,,,12534,0,0,xslF345X05/form4-04262024_110454.xml,
0001415889-24-011621,2024-04-26,2024-04-24,2024-04-26T19:04:22.000Z,,4,,,,8538,0,0,xslF345X05/form4-04262024_110416.xml,
0001415889-24-011620,2024-04-26,2024-04-24,2024-04-26T19:03:48.000Z,,4,,,,6183,0,0,xslF345X05/form4-04262024_110440.xml,
0001104659-24-052593,2024-04-26,2024-04-24,2024-04-26T10:32:02.000Z,34,8-K,001-32525,24879592,"5.03,5.07,9.01",234980,1,1,tm2412755d1_8k.htm,FORM 8-K
0001628280-24-017118,2024-04-22,2024-04-22,2024-04-22T16:13:50.000Z,34,8-K,001-32525,24861342,"2.02,9.01",1331476,1,1,amp-20240422.htm,8-K
0001193125-24-091593,2024-04-10,,2024-04-10T11:09:13.000Z,,SC 13G/A,,,,86891,0,0,d824955dsc13ga.htm,SC 13G/A
0001415889-24-009426,2024-03-29,2024-03-27,2024-03-29T16:04:24.000Z,,4,,,,11140,0,0,xslF345X05/form4-03292024_080311.xml,
0001415889-24-009338,2024-03-28,2024-03-26,2024-03-28T16:50:08.000Z,,4,,,,11129,0,0,xslF345X05/form4-03282024_080357.xml,
0001560208-24-000028,2024-03-27,,2024-03-27T18:55:18.000Z,33,144,001-32525,24792602,,5217,0,0,xsl144X01/primary_doc.xml,
0001560208-24-000026,2024-03-26,,2024-03-26T17:53:25.000Z,33,144,001-32525,24785059,,4622,0,0,xsl144X01/primary_doc.xml,
0001104659-24-035048,2024-03-15,2023-12-31,2024-03-15T16:35:53.000Z,34,ARS,001-32525,24755399,,6697017,0,0,tm243510d2_ars.pdf,ARS
0001140361-24-013511,2024-03-15,,2024-03-15T16:22:12.000Z,34,DEFA14A,001-32525,24755118,,4173665,0,0,ny20016516x3_defa14a.htm,DEFA14A
0001140361-24-013509,2024-03-15,2024-04-24,2024-03-15T16:20:58.000Z,34,DEF 14A,001-32525,24755091,,22822040,1,1,ny20016516x2_def14a.htm,DEFINITIVE PROXY STATEMENTS
0001140361-24-010803,2024-03-01,2024-04-24,2024-03-01T17:08:24.000Z,34,PRE 14A,001-32525,24711432,,22858184,1,1,ny20016516x1_pre14a.htm,PRELIMINARY PROXY STATEMENT NOT RELATED TO A CONTESTED MATTER OR MERGER/ACQUISIT
0001415889-24-006108,2024-03-01,2024-02-28,2024-03-01T16:47:36.000Z,,4,,,,7273,0,0,xslF345X05/form4-03012024_090328.xml,
0001560208-24-000023,2024-02-28,,2024-02-28T18:14:29.000Z,33,144,001-32525,24697744,,5374,0,0,xsl144X01/primary_doc.xml,
0001415889-24-005738,2024-02-28,2024-02-26,2024-02-28T16:38:29.000Z,,4,,,,16151,0,0,xslF345X05/form4-02282024_090208.xml,
0001193125-24-047703,2024-02-27,,2024-02-27T14:39:49.000Z,,SC 13G/A,,,,68357,0,0,d590198dsc13ga.htm,SC 13G/A
0001415889-24-005321,2024-02-26,2024-02-22,2024-02-26T18:51:53.000Z,,4,,,,6019,0,0,xslF345X05/form4-02262024_110213.xml,
0001415889-24-005319,2024-02-26,2024-02-22,2024-02-26T18:50:29.000Z,,4,,,,13968,0,0,xslF345X05/form4-02262024_110215.xml,
0001560208-24-000022,2024-02-26,,2024-02-26T18:48:12.000Z,33,144,001-32525,24681124,,8343,0,0,xsl144X01/primary_doc.xml,
0001560208-24-000020,2024-02-26,,2024-02-26T18:45:17.000Z,33,144,001-32525,24681112,,5286,0,0,xsl144X01/primary_doc.xml,
0001560208-24-000019,2024-02-23,,2024-02-23T18:30:04.000Z,33,144,001-32525,24673086,,7730,0,0,xsl144X01/primary_doc.xml,
0001104659-24-026936,2024-02-23,,2024-02-23T13:33:04.000Z,33,S-3ASR,333-277307,24669725,,885157,0,0,tm246480-1_s3asr.htm,S-3ASR
0001560208-24-000016,2024-02-22,,2024-02-22T19:36:31.000Z,33,144,001-32525,24666801,,4732,0,0,xsl144X01/primary_doc.xml,
0001560208-24-000015,2024-02-22,,2024-02-22T19:35:11.000Z,33,144,001-32525,24666797,,7118,0,0,xsl144X01/primary_doc.xml,
0000820027-24-000015,2024-02-22,2023-12-31,2024-02-22T15:00:04.000Z,34,10-K,001-32525,24664285,,62068417,1,1,amp-20231231.htm,10-K
0001415889-24-004690,2024-02-21,2024-02-16,2024-02-21T20:23:56.000Z,,4,,,,11398,0,0,xslF345X05/form4-02222024_010242.xml,
0001560208-24-000012,2024-02-20,,2024-02-20T18:18:21.000Z,33,144,001-32525,24655515,,6503,0,0,xsl144X01/primary_doc.xml,
0001560208-24-000010,2024-02-16,,2024-02-16T17:22:10.000Z,33,144,001-32525,24649630,,5891,0,0,xsl144X01/primary_doc.xml,
0001193125-24-035576,2024-02-14,,2024-02-14T11:26:57.000Z,,SC 13G,,,,162839,0,0,d781500dsc13g.htm,SC 13G
0001193125-24-035573,2024-02-14,,2024-02-14T11:26:51.000Z,,SC 13G/A,,,,30917,0,0,d782458dsc13ga.htm,SC 13G/A
0001193125-24-035568,2024-02-14,,2024-02-14T11:25:50.000Z,,SC 13G/A,,,,30411,0,0,d780621dsc13ga.htm,SC 13G/A
0001193125-24-035565,2024-02-14,,2024-02-14T11:24:49.000Z,,SC 13G,,,,162136,0,0,d774900dsc13g.htm,SC 13G
0001193125-24-035563,2024-02-14,,2024-02-14T11:23:56.000Z,,SC 13G/A,,,,31168,0,0,d783666dsc13ga.htm,SC 13G/A
0001193125-24-035560,2024-02-14,,2024-02-14T11:22:56.000Z,,SC 13G/A,,,,30867,0,0,d783485dsc13ga.htm,SC 13G/A
0001193125-24-035559,2024-02-14,,2024-02-14T11:22:27.000Z,,SC 13G/A,,,,53270,0,0,d51227dsc13ga.htm,SC 13G/A
0001193125-24-035555,2024-02-14,,2024-02-14T11:21:26.000Z,,SC 13G/A,,,,53217,0,0,d784115dsc13ga.htm,SC 13G/A
0001193125-24-035554,2024-02-14,,2024-02-14T11:20:26.000Z,,SC 13G/A,,,,53275,0,0,d782814dsc13ga.htm,SC 13G/A
0001193125-24-035552,2024-02-14,,2024-02-14T11:19:57.000Z,,SC 13G/A,,,,53359,0,0,d784088dsc13ga.htm,SC 13G/A
0001193125-24-035548,2024-02-14,,2024-02-14T11:18:55.000Z,,SC 13G/A,,,,161673,0,0,d765470dsc13ga.htm,SC 13G/A
0001193125-24-035546,2024-02-14,,2024-02-14T11:17:57.000Z,,SC 13G/A,,,,184392,0,0,d765452dsc13ga.htm,SC 13G/A
0000950123-24-002290,2024-02-14,2023-12-31,2024-02-14T11:08:00.000Z,34,13F-HR,028-00139,24634168,,5544383,0,0,xslForm13F_X02/primary_doc.xml,
0001193125-24-035501,2024-02-14,,2024-02-14T11:00:55.000Z,,SC 13G/A,,,,70224,0,0,d779369dsc13ga.htm,SC 13G/A
0001193125-24-035500,2024-02-14,,2024-02-14T11:00:50.000Z,,SC 13G,,,,163082,0,0,d666771dsc13g.htm,SC 13G
0001193125-24-035498,2024-02-14,,2024-02-14T10:59:56.000Z,,SC 13G/A,,,,71564,0,0,d753081dsc13ga.htm,SC 13G/A
0001193125-24-035495,2024-02-14,,2024-02-14T10:58:57.000Z,,SC 13G,,,,161810,0,0,d699910dsc13g.htm,SC 13G
0001193125-24-035493,2024-02-14,,2024-02-14T10:58:25.000Z,,SC 13G/A,,,,53085,0,0,d931377dsc13ga.htm,SC 13G/A
0001193125-24-035491,2024-02-14,,2024-02-14T10:57:27.000Z,,SC 13G/A,,,,53538,0,0,d931682dsc13ga.htm,SC 13G/A
0001193125-24-035486,2024-02-14,,2024-02-14T10:55:55.000Z,,SC 13G/A,,,,70777,0,0,d781241dsc13ga.htm,SC 13G/A
0001193125-24-035485,2024-02-14,,2024-02-14T10:54:56.000Z,,SC 13G/A,,,,69696,0,0,d782795dsc13ga.htm,SC 13G/A
0001193125-24-035484,2024-02-14,,2024-02-14T10:54:49.000Z,,SC 13G/A,,,,53488,0,0,d931666dsc13ga.htm,SC 13G/A
0001193125-24-035464,2024-02-14,,2024-02-14T10:47:50.000Z,,SC 13G/A,,,,53194,0,0,d931696dsc13ga.htm,SC 13G/A
0001193125-24-035462,2024-02-14,,2024-02-14T10:46:58.000Z,,SC 13G,,,,53445,0,0,d931716dsc13g.htm,SC 13G
0001193125-24-035460,2024-02-14,,2024-02-14T10:45:56.000Z,,SC 13G,,,,52558,0,0,d931690dsc13g.htm,SC 13G
0001193125-24-035459,2024-02-14,,2024-02-14T10:44:57.000Z,,SC 13G,,,,53429,0,0,d931704dsc13g.htm,SC 13G
0001193125-24-035458,2024-02-14,,2024-02-14T10:44:25.000Z,,SC 13G,,,,53064,0,0,d931706dsc13g.htm,SC 13G
0001193125-24-035457,2024-02-14,,2024-02-14T10:43:27.000Z,,SC 13G/A,,,,161322,0,0,d759440dsc13ga.htm,SC 13G/A
0001193125-24-035456,2024-02-14,,2024-02-14T10:42:57.000Z,,SC 13G,,,,51685,0,0,d931710dsc13g.htm,SC 13G
0001193125-24-035436,2024-02-14,,2024-02-14T10:34:56.000Z,,SC 13G/A,,,,69796,0,0,d765434dsc13ga.htm,SC 13G/A
0001193125-24-035435,2024-02-14,,2024-02-14T10:34:48.000Z,,SC 13G,,,,53174,0,0,d931714dsc13g.htm,SC 13G
0001193125-24-035432,2024-02-14,,2024-02-14T10:33:26.000Z,,SC 13G/A,,,,86851,0,0,d754836dsc13ga.htm,SC 13G/A
0001193125-24-035430,2024-02-14,,2024-02-14T10:32:48.000Z,,SC 13G,,,,69543,0,0,d743484dsc13g.htm,SC 13G
0001193125-24-035429,2024-02-14,,2024-02-14T10:31:57.000Z,,SC 13G,,,,52977,0,0,d931728dsc13g.htm,SC 13G
0001193125-24-035428,2024-02-14,,2024-02-14T10:30:58.000Z,,SC 13G/A,,,,53351,0,0,d772380dsc13ga.htm,SC 13G/A
0001193125-24-035416,2024-02-14,,2024-02-14T10:26:50.000Z,,SC 13G/A,,,,53510,0,0,d774159dsc13ga.htm,SC 13G/A
0001193125-24-035407,2024-02-14,,2024-02-14T10:22:25.000Z,,SC 13G/A,,,,70656,0,0,d782789dsc13ga.htm,SC 13G/A
0001193125-24-035391,2024-02-14,,2024-02-14T10:15:50.000Z,,SC 13G/A,,,,69529,0,0,d783788dsc13ga.htm,SC 13G/A
0001193125-24-035384,2024-02-14,,2024-02-14T10:11:53.000Z,,SC 13G,,,,35551,0,0,d784080dsc13g.htm,SC 13G
0001193125-24-035380,2024-02-14,,2024-02-14T10:07:57.000Z,,SC 13G/A,,,,53463,0,0,d774929dsc13ga.htm,SC 13G/A
0001415889-24-003661,2024-02-13,2024-02-09,2024-02-13T20:55:30.000Z,,4,,,,5976,0,0,xslF345X05/form4-02142024_010223.xml,
0001415889-24-003659,2024-02-13,2024-02-09,2024-02-13T20:54:04.000Z,,4,,,,5970,0,0,xslF345X05/form4-02142024_010256.xml,
0001415889-24-003658,2024-02-13,2024-02-09,2024-02-13T20:53:31.000Z,,4,,,,5985,0,0,xslF345X05/form4-02142024_010218.xml,
0001415889-24-003655,2024-02-13,2024-02-09,2024-02-13T20:51:51.000Z,,4,,,,6073,0,0,xslF345X05/form4-02142024_010235.xml,
0001415889-24-003653,2024-02-13,2024-02-09,2024-02-13T20:47:56.000Z,,4,,,,5907,0,0,xslF345X05/form4-02142024_010249.xml,
0001415889-24-003651,2024-02-13,2024-02-09,2024-02-13T20:45:58.000Z,,4,,,,6001,0,0,xslF345X05/form4-02142024_010247.xml,
0001415889-24-003649,2024-02-13,2024-02-09,2024-02-13T20:44:23.000Z,,4,,,,16092,0,0,xslF345X05/form4-02142024_010207.xml,
0001415889-24-003647,2024-02-13,2024-02-09,2024-02-13T20:42:54.000Z,,4,,,,9109,0,0,xslF345X05/form4-02142024_010244.xml,
0001104659-24-020268,2024-02-13,,2024-02-13T16:58:51.000Z,34,SC 13G/A,005-81042,24627356,,13364,0,0,tv0271-ameriprisefinancialin.htm,SCHEDULE 13G/A
0001415889-24-003462,2024-02-12,2024-02-08,2024-02-12T20:40:06.000Z,,4,,,,7114,0,0,xslF345X05/form4-02132024_010258.xml,
0001560208-24-000008,2024-02-12,,2024-02-12T20:04:28.000Z,33,144,001-32525,24622169,,5160,0,0,xsl144X01/primary_doc.xml,
0001560208-24-000007,2024-02-12,,2024-02-12T19:11:49.000Z,33,144,001-32525,24622023,,5973,0,0,xsl144X01/primary_doc.xml,
0001415889-24-003222,2024-02-09,2024-02-07,2024-02-09T20:21:19.000Z,,4,,,,8597,0,0,xslF345X05/form4-02102024_010209.xml,
0001415889-24-003071,2024-02-08,2024-02-06,2024-02-08T17:46:22.000Z,,4,,,,7600,0,0,xslF345X05/form4-02082024_100210.xml,
0001560208-24-000006,2024-02-07,,2024-02-07T18:02:12.000Z,33,144,001-32525,24606156,,5366,0,0,xsl144X01/primary_doc.xml,
0001957799-24-000028,2024-02-06,,2024-02-06T14:45:33.000Z,33,144,001-32525,24599696,,4651,0,0,xsl144X01/primary_doc.xml,
0001415889-24-002113,2024-01-31,2024-01-29,2024-01-31T20:22:33.000Z,,4,,,,7505,0,0,xslF345X05/form4-02012024_010229.xml,
0001415889-24-002112,2024-01-31,2024-01-29,2024-01-31T20:22:07.000Z,,4,,,,6321,0,0,xslF345X05/form4-02012024_010200.xml,
0001415889-24-002111,2024-01-31,2024-01-29,2024-01-31T20:21:34.000Z,,4,,,,8494,0,0,xslF345X05/form4-02012024_010228.xml,
0001415889-24-002110,2024-01-31,2024-01-29,2024-01-31T20:21:02.000Z,,4,,,,6015,0,0,xslF345X05/form4-02012024_010258.xml,
0001415889-24-002109,2024-01-31,2024-01-29,2024-01-31T20:20:35.000Z,,4,,,,5020,0,0,xslF345X05/form4-02012024_010229.xml,
0001415889-24-002108,2024-01-31,2024-01-29,2024-01-31T20:20:06.000Z,,4,,,,6011,0,0,xslF345X05/form4-02012024_010201.xml,
0001415889-24-002107,2024-01-31,2023-01-29,2024-01-31T20:19:39.000Z,,4,,,,4929,0,0,xslF345X05/form4-02012024_010235.xml,
0001415889-24-002106,2024-01-31,2024-01-29,2024-01-31T20:19:02.000Z,,4,,,,7339,0,0,xslF345X05/form4-02012024_010257.xml,
0001415889-24-002105,2024-01-31,2024-01-29,2024-01-31T20:18:25.000Z,,4,,,,7494,0,0,xslF345X05/form4-02012024_010219.xml,
0001415889-24-002092,2024-01-31,2024-01-29,2024-01-31T18:09:18.000Z,,4,,,,5968,0,0,xslF345X05/form4-01312024_110114.xml,
0001415889-24-002025,2024-01-30,2023-01-27,2024-01-30T21:42:18.000Z,,4,,,,19715,0,0,xslF345X05/form4-01312024_020110.xml,
0001415889-24-002013,2024-01-30,2024-01-26,2024-01-30T20:57:08.000Z,,4,,,,26513,0,0,xslF345X05/form4-01312024_010103.xml,
0001415889-24-002011,2024-01-30,2024-01-26,2024-01-30T20:54:54.000Z,,4,,,,11265,0,0,xslF345X05/form4-01312024_010147.xml,
0001415889-24-002010,2024-01-30,2024-01-26,2024-01-30T20:54:22.000Z,,4,,,,17491,0,0,xslF345X05/form4-01312024_010117.xml,
0001415889-24-002009,2024-01-30,2024-01-26,2024-01-30T20:53:34.000Z,,4,,,,17383,0,0,xslF345X05/form4-01312024_010129.xml,
0001415889-24-002008,2024-01-30,2024-01-26,2024-01-30T20:53:08.000Z,,4,,,,11272,0,0,xslF345X05/form4-01312024_010102.xml,
0001415889-24-002007,2024-01-30,2024-01-26,2024-01-30T20:51:53.000Z,,4,,,,11284,0,0,xslF345X05/form4-01312024_010147.xml,
0001415889-24-002006,2024-01-30,2024-01-26,2024-01-30T20:51:21.000Z,,4,,,,18438,0,0,xslF345X05/form4-01312024_010115.xml,
0001415889-24-002005,2024-01-30,2024-01-26,2024-01-30T20:50:48.000Z,,4,,,,11136,0,0,xslF345X05/form4-01312024_010139.xml,
0001560208-24-000004,2024-01-29,,2024-01-29T18:48:57.000Z,33,144,001-32525,24575321,,5241,0,0,xsl144X01/primary_doc.xml,
0001560208-24-000003,2024-01-26,,2024-01-26T18:18:37.000Z,33,144,001-32525,24569466,,4640,0,0,xsl144X01/primary_doc.xml,
0001086364-24-003733,2024-01-25,,2024-01-25T16:59:23.000Z,34,SC 13G/A,005-81042,24562895,,14111,0,0,us03076c1062_012524.txt,
0000820027-24-000003,2024-01-24,2024-01-24,2024-01-24T16:17:11.000Z,34,8-K,001-32525,24556653,"2.02,9.01",1491885,1,1,amp-20240124.htm,8-K
0001415889-23-016957,2023-12-27,2023-06-29,2023-12-27T16:16:12.000Z,,4,,,,13431,0,0,xslF345X05/form4-12272023_091205.xml,
0001415889-23-016793,2023-12-20,2023-12-18,2023-12-20T16:19:34.000Z,,4,,,,16868,0,0,xslF345X05/form4-12202023_091228.xml,
0001415889-23-016592,2023-12-18,2023-12-14,2023-12-18T16:27:34.000Z,,4,,,,13464,0,0,xslF345X05/form4-12182023_091228.xml,
0001415889-23-016533,2023-12-15,2023-12-13,2023-12-15T16:54:58.000Z,,4,,,,18904,0,0,xslF345X05/form4-12152023_091251.xml,
0001560208-23-000018,2023-12-14,,2023-12-14T17:27:51.000Z,33,144,001-32525,231488066,,4683,0,0,xsl144X01/primary_doc.xml,
0001560208-23-000017,2023-12-13,,2023-12-13T17:07:54.000Z,33,144,001-32525,231484841,,4568,0,0,xsl144X01/primary_doc.xml,
0001415889-23-016394,2023-12-13,2023-12-11,2023-12-13T16:55:14.000Z,,4,,,,20556,0,0,xslF345X05/form4-12132023_091208.xml,
0001415889-23-016262,2023-12-11,2023-12-07,2023-12-11T20:45:19.000Z,,4,,,,7448,0,0,xslF345X05/form4-12122023_011213.xml,
0001560208-23-000015,2023-12-11,,2023-12-11T19:39:12.000Z,33,144,001-32525,231479699,,4473,0,0,xsl144X01/primary_doc.xml,
0001415889-23-015943,2023-12-06,2023-12-04,2023-12-06T18:35:56.000Z,,4,,,,6816,0,0,xslF345X05/form4-12062023_111251.xml,
0000950123-23-010558,2023-11-14,2023-09-30,2023-11-14T11:18:09.000Z,34,13F-HR,028-00139,231402733,,5548967,0,0,xslForm13F_X02/primary_doc.xml,
0001104659-23-116122,2023-11-09,2023-11-07,2023-11-09T10:53:06.000Z,34,8-K,001-32525,231391053,"8.01,9.01",572315,1,1,tm2329500d5_8k.htm,FORM 8-K
0001104659-23-115651,2023-11-08,,2023-11-08T14:07:59.000Z,33,424B2,333-253603,231387219,,728959,0,0,tm2329500-2_424b2.htm,424B2
0001104659-23-115259,2023-11-07,,2023-11-07T16:28:23.000Z,34,FWP,333-253603,231384353,,44144,0,0,tm2329500d3_fwp.htm,FWP
0001104659-23-115030,2023-11-07,,2023-11-07T08:21:43.000Z,33,424B5,333-253603,231381796,,713889,0,0,tm2329500-1_424b5.htm,424B5
0000820027-23-000105,2023-11-02,2023-09-30,2023-11-02T15:28:44.000Z,34,10-Q,001-32525,231371819,,43121602,1,1,amp-20230930.htm,10-Q
0001415889-23-014678,2023-11-01,2023-10-30,2023-11-01T18:31:39.000Z,,4,,,,12215,0,0,xslF345X05/form4-11012023_101133.xml,
0001415889-23-014677,2023-11-01,2023-10-30,2023-11-01T18:31:12.000Z,,4,,,,13411,0,0,xslF345X05/form4-11012023_101106.xml,
0001957799-23-000233,2023-10-30,,2023-10-30T16:03:26.000Z,33,144,001-32525,231360175,,4556,0,0,xsl144X01/primary_doc.xml,
0000820027-23-000094,2023-10-25,2023-10-25,2023-10-25T16:08:25.000Z,34,8-K,001-32525,231346051,"2.02,9.01",1485047,1,1,amp-20231025.htm,8-K
0000950123-23-007810,2023-08-14,2023-06-30,2023-08-14T11:26:19.000Z,34,13F-HR,028-00139,231167502,,6188032,0,0,xslForm13F_X02/primary_doc.xml,
0001415889-23-011940,2023-08-08,2023-08-04,2023-08-08T19:16:53.000Z,,4,,,,17244,0,0,xslF345X05/form4-08082023_110843.xml,
0000820027-23-000082,2023-08-08,2023-06-30,2023-08-08T15:30:49.000Z,34,10-Q,001-32525,231150886,,67409380,1,1,amp-20230630.htm,10-Q
0001415889-23-011897,2023-08-07,2023-08-03,2023-08-07T16:06:21.000Z,,4,,,,11476,0,0,xslF345X05/form4-08072023_080810.xml,
0001415889-23-011877,2023-08-04,,2023-08-04T17:32:12.000Z,33,144,001-32525,231145088,,5589,0,0,xsl144X01/primary_doc.xml,
0001415889-23-011824,2023-08-03,,2023-08-03T18:28:50.000Z,33,144,001-32525,231141633,,4748,0,0,xsl144X01/primary_doc.xml,
0001415889-23-011806,2023-08-03,2023-08-01,2023-08-03T16:10:55.000Z,,4,,,,5332,0,0,xslF345X05/form4-08032023_080847.xml,
0001415889-23-011770,2023-08-02,2023-07-31,2023-08-02T17:08:51.000Z,,4,,,,5895,0,0,xslF345X05/form4-08022023_090837.xml,
0001415889-23-011680,2023-08-01,,2023-08-01T18:06:28.000Z,33,144,001-32525,231133103,,4797,0,0,xsl144X01/primary_doc.xml,
0001415889-23-011649,2023-08-01,2023-07-28,2023-08-01T16:13:23.000Z,,4,,,,7143,0,0,xslF345X05/form4-08012023_080816.xml,
0001957799-23-000159,2023-07-28,,2023-07-28T11:17:11.000Z,33,144,001-32525,231121189,,4557,0,0,xsl144X01/primary_doc.xml,
0000820027-23-000074,2023-07-26,2023-07-26,2023-07-26T16:17:49.000Z,34,8-K,001-32525,231113830,"2.02,9.01",1322233,1,1,amp-20230726.htm,8-K
0001415889-23-011192,2023-07-17,2023-07-13,2023-07-17T18:13:05.000Z,,4,,,,10958,0,0,xslF345X05/form4-07172023_100701.xml,
0001415889-23-011190,2023-07-17,2023-07-13,2023-07-17T18:11:41.000Z,,4,,,,8798,0,0,xslF345X05/form4-07172023_100737.xml,
0001415889-23-011187,2023-07-17,2023-07-13,2023-07-17T18:09:50.000Z,,4,,,,9969,0,0,xslF345X05/form4-07172023_100745.xml,
0001193125-23-184513,2023-07-10,,2023-07-10T15:08:25.000Z,,SC 13G/A,,,,70994,0,0,d514063dsc13ga.htm,SC 13G/A
0001193125-23-184448,2023-07-10,,2023-07-10T14:01:55.000Z,,SC 13G/A,,,,86986,0,0,d529896dsc13ga.htm,SC 13G/A
0000820027-23-000072,2023-06-22,2022-12-31,2023-06-22T16:31:22.000Z,34,11-K,001-32525,231033727,,830978,0,0,amp401kplan123122.htm,11-K
0001193125-23-165039,2023-06-12,,2023-06-12T10:53:26.000Z,,SC 13G/A,,,,54337,0,0,d463145dsc13ga.htm,SC 13G/A
0001104659-23-069376,2023-06-08,2023-04-26,2023-06-08T16:02:01.000Z,34,8-K/A,001-32525,231001864,"5.07,9.01",197093,1,1,tm2318133d1_8k.htm,FORM 8-K/A
0000950123-23-005575,2023-05-22,2023-03-31,2023-05-22T13:37:41.000Z,34,13F-HR/A,028-00139,23943658,,6223524,0,0,xslForm13F_X02/primary_doc.xml,
0000950123-23-005066,2023-05-15,2023-03-31,2023-05-15T13:15:32.000Z,34,13F-HR,028-00139,23920493,,5578639,0,0,xslForm13F_X02/primary_doc.xml,
0000820027-23-000067,2023-05-02,2023-03-31,2023-05-02T15:06:34.000Z,34,10-Q,001-32525,23878362,,41224737,1,1,amp-20230331.htm,10-Q
0001415889-23-007008,2023-04-28,2023-04-26,2023-04-28T16:18:29.000Z,,4,,,,9858,0,0,xslF345X04/form4-04282023_080415.xml,
0001415889-23-007006,2023-04-28,2023-04-26,2023-04-28T16:17:41.000Z,,4,,,,5920,0,0,xslF345X04/form4-04282023_080425.xml,
0001415889-23-007005,2023-04-28,2023-04-26,2023-04-28T16:15:27.000Z,,4,,,,6069,0,0,xslF345X04/form4-04282023_080417.xml,
0001415889-23-007003,2023-04-28,2023-04-26,2023-04-28T16:14:30.000Z,,4,,,,12375,0,0,xslF345X04/form4-04282023_080422.xml,
0001415889-23-007001,2023-04-28,2023-04-26,2023-04-28T16:13:41.000Z,,4,,,,8454,0,0,xslF345X04/form4-04282023_080425.xml,
0001415889-23-006997,2023-04-28,2023-04-26,2023-04-28T16:10:04.000Z,,4,,,,12384,0,0,xslF345X04/form4-04282023_080451.xml,
0001415889-23-006995,2023-04-28,2023-04-26,2023-04-28T16:08:58.000Z,,4,,,,12477,0,0,xslF345X04/form4-04282023_080454.xml,
0001104659-23-052814,2023-04-28,,2023-04-28T15:26:42.000Z,33,S-8 POS,333-156075,23865211,,14017,0,0,tm2313921d1_s8pos.htm,S-8 POS
0001104659-23-052771,2023-04-28,,2023-04-28T15:03:00.000Z,33,S-8,333-271497,23864897,,137909,0,0,tm2313770d1_s8.htm,FORM S-8
0001104659-23-052515,2023-04-28,2023-04-26,2023-04-28T13:29:45.000Z,34,8-K,001-32525,23863510,"5.02,5.07,9.01",357210,1,1,tm2313762d1_8k.htm,FORM 8-K
0000820027-23-000058,2023-04-24,2023-04-24,2023-04-24T16:23:12.000Z,34,8-K,001-32525,23840378,"2.02,9.01",1341238,1,1,amp-20230424.htm,8-K
0001104659-23-045048,2023-04-13,2023-04-13,2023-04-13T16:30:28.000Z,34,8-K,001-32525,23818708,"7.01,9.01",576778,1,1,tm2312654d1_8k.htm,FORM 8-K
0001193125-23-096247,2023-04-10,,2023-04-10T13:37:53.000Z,,SC 13G/A,,,,91404,0,0,d476945dsc13ga.htm,SC 13G/A
0001140361-23-013443,2023-03-23,,2023-03-23T16:39:56.000Z,34,DEFA14A,001-32525,23756763,,130229,0,0,brhc10050218_defa14a.htm,DEFA 14A
0001140361-23-012340,2023-03-17,,2023-03-17T16:58:33.000Z,34,DEFA14A,001-32525,23743523,,777692,0,0,ny20005314x501_defa14a.htm,DEFA14A
0001140361-23-012336,2023-03-17,,2023-03-17T16:54:20.000Z,34,DEF 14A,001-32525,23743472,,9986740,1,1,ny20005314x500_def14a.htm,DEF 14A
0001104659-23-033914,2023-03-17,2022-12-31,2023-03-17T16:30:48.000Z,34,ARS,001-32525,23743054,,2080902,0,0,tm233407d2_ars.pdf,ARS
0001193125-23-067111,2023-03-10,,2023-03-10T11:15:50.000Z,,SC 13G/A,,,,189214,0,0,d484513dsc13ga.htm,SC 13G/A
0001104659-23-030493,2023-03-09,2023-03-06,2023-03-09T12:21:54.000Z,34,8-K,001-32525,23718846,"8.01,9.01",565626,1,1,tm238295d5_8k.htm,FORM 8-K
